TelegramBotImageSearch.py[LINE:200]# INFO     [2016-12-02 22:38:54,146]  Start the bot. 
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:18,507]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%92%D1%8B%D0%B1%D0%B5%D1%80%D0%B8%D1%82%D0%B5+%D0%BA%D0%B0%D0%BA%D0%BE%D0%B5+%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE+%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9+%D0%B2%D1%8B+%D1%85%D0%BE%D1%82%D0%B5%D0%BB%D0%B8+%D0%B1%D1%8B+%D0%BD%D0%B0%D0%B9%D1%82%D0%B8.&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%221%22%7D%2C+%7B%22text%22%3A+%222%22%7D%2C+%7B%22text%22%3A+%223%22%7D%2C+%7B%22text%22%3A+%224%22%7D%5D%2C+%5B%7B%22text%22%3A+%225%22%7D%2C+%7B%22text%22%3A+%2210%22%7D%2C+%7B%22text%22%3A+%2215%22%7D%2C+%7B%22text%22%3A+%2220%22%7D%5D%5D%7D HTTP/1.1" 200 521
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:19,436]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039545&timeout=20 HTTP/1.1" 200 254
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:19,452]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:19,452]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:19,749]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=OK&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 221
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:29,882]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039546&timeout=20 HTTP/1.1" 200 259
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:29,898]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:29,898]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:30,202]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%9E%D0%B6%D0%B8%D0%B4%D0%B0%D0%B9%D1%82%D0%B5%2C+%D0%B8%D0%B4%D1%91%D1%82+%D0%BF%D0%BE%D0%B8%D1%81%D0%BA+%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9... HTTP/1.1" 200 394
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:30,218]  Starting new HTTPS connection (1): www.google.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:30,624]  https://www.google.ru:443 "GET /search?q=Moscow&newwindow=1&source=lnms&tbm=isch&tbs=isz:s HTTP/1.1" 200 None
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:31,281]  Starting new HTTPS connection (1): cache-graphicslib.viator.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:31,773]  https://cache-graphicslib.viator.com:443 "GET /graphicslib/thumbs360x240/8334/SITours/saint-basil-s-cathedral-early-opening-private-tour-in-moscow-199203.jpg HTTP/1.1" 200 18990
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:39:32,234]  Starting new HTTP connection (1): ritzcarltonmoscow.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:32,484]  http://ritzcarltonmoscow.ru:80 "GET /files/2016-11/3-rcmosco-00103-conversion.png HTTP/1.1" 200 14988
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:32,578]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:33,062]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 558
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:33,062]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:33,499]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 444
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:33,499]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:33,828]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA+%D0%B7%D0%B0%D0%B2%D0%B5%D1%80%D1%88%D1%91%D0%BD.&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 299
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:37,367]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039547&timeout=20 HTTP/1.1" 200 316
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:37,382]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:37,382]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:37,687]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%92%D1%8B%D0%B1%D0%B5%D1%80%D0%B8%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80+%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F.&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%5Cu0431%5Cu043e%5Cu043b%5Cu044c%5Cu0448%5Cu043e%5Cu0439%22%7D%2C+%7B%22text%22%3A+%22%5Cu0441%5Cu0440%5Cu0435%5Cu0434%5Cu043d%5Cu0438%5Cu0439%22%7D%2C+%7B%22text%22%3A+%22%5Cu043c%5Cu0430%5Cu043b%5Cu0435%5Cu043d%5Cu044c%5Cu043a%5Cu0438%5Cu0439%22%7D%5D%5D%7D HTTP/1.1" 200 372
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:38,882]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039548&timeout=20 HTTP/1.1" 200 295
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:38,898]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:38,898]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:39,617]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=OK&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 221
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:40,515]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039549&timeout=20 HTTP/1.1" 200 318
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:40,531]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:40,531]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:40,843]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%92%D1%8B%D0%B1%D0%B5%D1%80%D0%B8%D1%82%D0%B5+%D0%BA%D0%B0%D0%BA%D0%BE%D0%B5+%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE+%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9+%D0%B2%D1%8B+%D1%85%D0%BE%D1%82%D0%B5%D0%BB%D0%B8+%D0%B1%D1%8B+%D0%BD%D0%B0%D0%B9%D1%82%D0%B8.&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%221%22%7D%2C+%7B%22text%22%3A+%222%22%7D%2C+%7B%22text%22%3A+%223%22%7D%2C+%7B%22text%22%3A+%224%22%7D%5D%2C+%5B%7B%22text%22%3A+%225%22%7D%2C+%7B%22text%22%3A+%2210%22%7D%2C+%7B%22text%22%3A+%2215%22%7D%2C+%7B%22text%22%3A+%2220%22%7D%5D%5D%7D HTTP/1.1" 200 521
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:42,515]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039550&timeout=20 HTTP/1.1" 200 255
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:42,531]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:42,531]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:42,828]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=OK&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 221
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:45,172]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039551&timeout=20 HTTP/1.1" 200 320
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:45,187]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:45,187]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:45,484]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%80%3A+%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9%0A%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%3A+10&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 365
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:39:59,883]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039552&timeout=20 HTTP/1.1" 200 277
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:59,899]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:39:59,899]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:00,227]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%9E%D0%B6%D0%B8%D0%B4%D0%B0%D0%B9%D1%82%D0%B5%2C+%D0%B8%D0%B4%D1%91%D1%82+%D0%BF%D0%BE%D0%B8%D1%81%D0%BA+%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9... HTTP/1.1" 200 394
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:00,243]  Starting new HTTPS connection (1): www.google.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:00,532]  https://www.google.ru:443 "GET /search?q=%D0%94%D0%B3%D1%82%D1%83&newwindow=1&source=lnms&tbm=isch&tbs=isz:ex,iszw:1920,iszh:1080 HTTP/1.1" 200 None
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:01,133]  Starting new HTTPS connection (1): i.ytimg.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:01,430]  https://i.ytimg.com:443 "GET /vi/yu4U1LipCxA/maxresdefault.jpg HTTP/1.1" 200 179210
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:01,727]  Starting new HTTPS connection (1): i.ytimg.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:01,915]  https://i.ytimg.com:443 "GET /vi/gkCPCRm8_fY/maxresdefault.jpg HTTP/1.1" 200 140780
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:02,180]  Starting new HTTPS connection (1): i.ytimg.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:02,508]  https://i.ytimg.com:443 "GET /vi/zY_uJOzxdWQ/maxresdefault.jpg HTTP/1.1" 200 166415
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:02,899]  Starting new HTTP connection (1): dstu.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:03,258]  http://dstu.ru:80 "GET /uploads/pics/x.jpg HTTP/1.1" 200 456654
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:05,891]  Starting new HTTP connection (1): dstu.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:06,094]  http://dstu.ru:80 "GET /uploads/pics/4_306.jpg HTTP/1.1" 200 379804
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:06,884]  Starting new HTTP connection (1): www.sssu.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:07,337]  http://www.sssu.ru:80 "GET /Portals/0/2014/04/%D1%84%D0%BE%D1%82%D0%BE4.jpg HTTP/1.1" 200 488900
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:08,040]  Starting new HTTP connection (1): dstu.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:08,220]  http://dstu.ru:80 "GET /uploads/pics/2_751.jpg HTTP/1.1" 200 367110
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:08,688]  Starting new HTTP connection (1): dstu.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:08,798]  http://dstu.ru:80 "GET /uploads/pics/DSC00575_01.JPG HTTP/1.1" 200 824065
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:09,727]  Starting new HTTP connection (1): www.sssu.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:09,837]  http://www.sssu.ru:80 "GET /Portals/0/2015/01/C/Image3.jpg HTTP/1.1" 200 368061
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:10,485]  Starting new HTTPS connection (1): i.vimeocdn.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:12,306]  https://i.vimeocdn.com:443 "GET /video/517645414.jpg?mw%5Cu003d1920%5Cu0026mh%5Cu003d1080%5Cu0026q%5Cu003d70 HTTP/1.1" 200 365728
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:12,845]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:13,798]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:13,798]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:14,649]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:14,649]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:15,540]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 786
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:15,551]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:17,134]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:17,150]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:18,204]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:18,220]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:19,157]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:19,157]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:20,181]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039553&timeout=20 HTTP/1.1" 200 23
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:20,181]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:20,275]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:20,290]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:21,212]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:21,212]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:22,028]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:22,040]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:23,172]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:23,173]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:23,486]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA+%D0%B7%D0%B0%D0%B2%D0%B5%D1%80%D1%88%D1%91%D0%BD.&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 299
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:40,471]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039553&timeout=20 HTTP/1.1" 200 23
